"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"3919",NA,5,5,5,4,1,4,5,1,3,2,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"3920",2,5,5,5,5,1,5,2,1,1,3,1,2,2,1,"Less than high school","Male","Somewhat interested","Much better off","30-49"
"3921",3,5,5,5,4,1,5,5,1,2,4,1,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","18-29"
"3922",4,5,4,4,4,2,4,5,1,1,2,1,1,2,2,"Less than high school","Male","Somewhat interested","Much worse off","50-64"
"3923",3,4,5,5,5,1,4,3,2,5,3,1,2,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"3924",NA,5,3,3,3,3,3,3,1,3,3,2,2,1,2,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
"3925",NA,2,4,5,5,1,4,4,2,2,2,1,1,1,1,"Less than high school","Female","Not much interested","Somewhat worse off","30-49"
"3926",3,2,4,4,4,3,5,3,1,3,3,2,2,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","65+"
"3927",2,3,4,4,4,1,5,5,1,1,5,1,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat worse off",NA
"3928",NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","65+"
"3929",3,5,5,5,5,2,3,3,2,2,2,1,1,1,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","65+"
"3930",NA,5,5,5,5,5,1,1,5,5,3,2,2,1,2,"Less than high school","Male","Not much interested","About the same","30-49"
"3931",4,1,3,4,3,1,2,3,2,4,2,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"3932",5,1,5,4,4,1,5,4,2,3,1,2,2,1,1,"Less than high school","Male","Very much interested","Somewhat worse off","65+"
"3933",NA,1,1,1,1,1,5,5,1,5,3,2,2,1,2,"Less than high school","Female","Somewhat interested","About the same","18-29"
"3934",6,1,4,5,5,2,2,3,3,5,2,2,2,1,2,"Less than high school","Male","Very much interested","Somewhat better off","65+"
"3935",4,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","30-49"
"3936",6,5,5,5,4,1,5,5,2,2,3,1,2,1,2,"Less than high school","Female","Somewhat interested","About the same","18-29"
"3937",5,3,3,5,4,1,5,5,1,3,1,2,2,2,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"3938",4,5,5,5,5,1,5,5,1,2,2,2,2,1,2,"Less than high school","Male","Very much interested","About the same","30-49"
"3939",NA,4,4,4,4,1,2,3,2,2,2,2,2,1,1,"Less than high school","Female","Not much interested","Somewhat better off","30-49"
"3940",4,5,5,4,5,2,3,4,2,3,3,2,1,2,1,"Less than high school","Male","Somewhat interested","About the same",NA
"3941",5,4,4,5,5,1,5,5,1,2,4,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"3942",NA,1,5,4,3,2,1,1,4,5,1,2,2,1,2,"Less than high school","Male","Not much interested","About the same","65+"
"3943",6,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"3944",2,3,3,4,4,1,5,4,1,1,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"3945",2,5,5,5,4,3,4,4,2,3,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","65+"
"3946",6,1,2,5,4,1,2,2,1,5,1,2,1,1,1,"Less than high school","Female","Very much interested","Much better off","18-29"
"3947",4,3,3,4,3,3,3,3,3,4,2,2,2,1,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3948",NA,3,3,3,3,2,3,4,2,1,3,1,1,1,1,"Less than high school","Female","Not much interested","Somewhat better off","18-29"
"3949",NA,5,5,5,5,1,5,5,1,2,3,2,2,1,2,"Less than high school","Male","Somewhat interested","Much worse off","18-29"
"3950",4,5,5,5,5,2,2,2,4,4,1,2,1,2,2,"Less than high school","Male","Not much interested","About the same","18-29"
"3951",NA,4,3,5,5,1,4,4,1,3,1,2,2,1,1,"Less than high school","Male","Not much interested","About the same","30-49"
"3952",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","30-49"
"3953",2,5,5,5,4,1,5,5,1,5,3,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3954",6,4,5,5,5,4,1,2,5,2,1,1,1,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"3955",6,4,4,4,4,3,5,3,3,3,3,2,1,1,2,"Less than high school","Female","Very much interested","About the same","65+"
"3956",1,5,5,5,1,1,5,5,1,5,5,1,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"3957",3,4,5,5,5,1,5,5,1,1,1,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"3958",5,1,4,5,5,1,3,3,2,2,1,2,2,1,2,"Less than high school","Male","Somewhat interested","About the same","65+"
"3959",4,5,5,5,5,1,5,4,2,3,2,1,1,2,1,"Less than high school","Male","Somewhat interested","Much better off","18-29"
"3960",2,1,2,1,2,3,3,3,1,1,2,1,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","18-29"
"3961",6,5,5,5,5,1,5,5,5,2,1,2,1,1,1,"Less than high school","Male","Very much interested","Much better off","65+"
"3962",5,3,5,5,4,1,5,5,2,5,1,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"3963",6,4,4,4,4,5,4,2,4,5,1,2,2,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"3964",5,3,5,5,3,2,2,4,3,2,2,2,2,1,2,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"3965",4,3,3,4,3,1,2,2,4,4,2,2,2,1,2,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3966",5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","65+"
"3967",4,5,5,5,5,1,2,5,1,2,1,2,2,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"3968",NA,3,3,4,4,1,4,2,1,2,3,1,1,2,2,"Less than high school","Female","Somewhat interested","Somewhat better off",NA
"3969",4,4,5,5,5,1,4,3,2,2,5,1,1,1,1,NA,"Female","Somewhat interested","Somewhat better off","18-29"
"3970",3,3,5,5,3,1,5,5,1,2,3,2,2,1,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"3971",3,5,5,4,4,1,5,5,2,4,2,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"3972",5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3973",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","Somewhat better off","50-64"
"3974",3,5,5,5,5,2,4,5,2,1,5,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","30-49"
"3975",5,5,5,5,4,2,4,3,2,2,2,2,1,1,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3976",NA,2,5,5,5,2,5,1,2,3,3,2,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"3977",5,5,5,5,5,1,4,4,1,5,1,2,1,1,1,"Less than high school","Male","Very much interested","Much better off","18-29"
"3978",6,3,4,4,2,3,4,3,5,5,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"3979",2,5,5,5,4,1,5,5,1,2,3,2,1,2,1,"Less than high school","Female","Very much interested","Much worse off","18-29"
"3980",NA,4,2,5,4,1,5,5,2,1,2,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","50-64"
"3981",2,3,3,3,3,1,5,4,1,2,2,2,2,1,2,"Less than high school","Female","Somewhat interested","Much better off","18-29"
"3982",NA,1,1,1,1,1,1,1,1,1,1,2,2,1,2,"Less than high school","Female","Not much interested","Much better off","18-29"
"3983",6,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"3984",2,1,NA,4,NA,NA,5,5,2,2,3,1,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
"3985",2,5,4,4,4,2,4,4,2,4,2,2,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"3986",3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Much worse off","50-64"
"3987",5,3,4,4,4,2,2,2,2,5,2,2,2,1,1,"Less than high school",NA,"Somewhat interested","Somewhat better off","50-64"
"3988",1,5,5,5,5,1,5,5,1,1,3,1,1,2,1,"Less than high school","Female","Somewhat interested","Much worse off","30-49"
"3989",NA,3,4,5,5,3,2,4,4,3,3,1,1,2,1,"Less than high school","Male","Not much interested","About the same","18-29"
"3990",NA,1,4,5,5,3,4,3,2,3,2,2,2,2,2,"Less than high school","Female","Not much interested","About the same","18-29"
"3991",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school",NA,"Very much interested","About the same",NA
"3992",2,5,3,5,4,1,5,5,1,2,5,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"3993",4,3,3,4,4,2,1,2,3,3,2,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"3994",NA,3,4,4,4,2,5,4,2,1,3,1,1,1,1,"Less than high school","Female","Not much interested","About the same","18-29"
"3995",7,3,5,5,5,1,2,4,2,3,1,2,2,1,2,"Less than high school","Male","Very much interested","About the same","65+"
"3996",1,5,4,5,2,1,5,5,1,4,5,2,1,2,1,"Less than high school","Female","Very much interested","Much worse off","50-64"
"3997",3,5,5,5,5,1,5,3,2,2,5,2,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"3998",1,5,5,5,3,1,4,5,1,1,3,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"3999",4,2,3,3,2,1,2,2,2,5,2,1,1,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"4000",2,5,5,5,3,1,3,4,1,3,4,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"4001",NA,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"4002",3,5,5,5,5,3,3,4,2,2,5,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off",NA
"4003",NA,1,3,5,5,1,5,4,2,3,4,2,2,2,2,"Less than high school","Female","Somewhat interested","Much worse off","30-49"
"4004",2,4,4,5,4,1,5,3,2,3,5,2,2,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"4005",2,5,5,5,4,1,5,4,1,1,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","30-49"
"4006",6,5,3,5,4,1,5,3,1,2,4,2,2,1,2,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"4007",NA,2,2,4,3,1,2,5,2,2,3,2,2,1,2,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"4008",6,4,5,5,5,2,2,4,2,4,2,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","65+"
"4009",2,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","About the same","65+"
"4010",7,5,5,5,4,2,2,2,3,5,1,2,2,1,1,"Less than high school","Male","Very much interested","Somewhat better off","65+"
"4011",4,1,5,4,3,3,4,3,1,3,2,2,1,2,1,"Less than high school","Female","Not much interested","Much better off","30-49"
"4012",4,3,3,5,3,2,4,3,3,2,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"4013",7,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same",NA
"4014",2,4,5,5,5,2,4,4,2,2,2,1,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"4015",3,5,5,5,5,1,5,5,1,1,4,1,1,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"4016",4,4,5,5,5,3,2,5,1,3,2,2,2,1,1,"Less than high school","Female","Very much interested","About the same","50-64"
"4017",2,5,5,5,5,2,5,5,1,4,5,1,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"4018",2,5,5,5,5,2,4,5,2,2,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"4019",3,5,5,5,5,1,3,3,3,4,2,2,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"4020",NA,5,5,5,2,1,3,3,1,1,1,2,1,1,1,"Less than high school","Female","Not much interested","Much worse off","65+"
"4021",6,3,5,5,3,2,3,4,3,4,2,1,NA,NA,NA,"Less than high school","Female","Somewhat interested","About the same","50-64"
"4022",5,5,3,3,3,4,2,4,1,2,2,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"4023",6,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Much better off","65+"
"4024",6,4,5,4,4,4,2,3,3,5,1,2,2,1,1,"Less than high school","Female","Very much interested","About the same","50-64"
"4025",5,2,5,5,5,2,2,4,3,2,3,1,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat better off","18-29"
"4026",2,5,5,5,4,1,5,5,1,1,5,2,1,2,1,"Less than high school","Male","Very much interested","About the same","18-29"
"4027",2,4,4,5,4,1,5,1,1,2,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","50-64"
"4028",NA,4,5,5,4,2,1,1,1,2,1,2,2,1,1,"Less than high school","Male","Somewhat interested","Somewhat better off","50-64"
"4029",2,1,5,5,5,2,3,2,1,1,4,2,2,1,1,"Less than high school","Female","Somewhat interested","Much better off","50-64"
"4030",3,2,4,5,4,1,3,4,2,3,2,2,1,2,2,"Less than high school","Male","Not much interested","About the same","30-49"
"4031",5,5,5,5,5,4,2,2,4,2,2,2,2,2,1,"Less than high school","Male","Not much interested","Somewhat better off","18-29"
"4032",4,5,5,5,3,1,5,5,1,5,1,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"4033",4,3,3,4,3,1,2,4,2,5,1,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","50-64"
"4034",3,4,5,5,5,1,5,5,2,1,3,1,2,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"4035",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","About the same","30-49"
"4036",NA,5,5,5,5,1,3,5,1,3,2,2,2,1,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"4037",6,5,5,5,5,1,5,4,5,5,1,2,2,NA,NA,"Less than high school","Male","Very much interested","About the same","65+"
"4038",6,1,4,4,4,5,2,4,1,5,1,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"4039",6,3,5,4,3,1,1,1,3,5,1,2,1,1,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"4040",4,1,4,4,5,2,3,3,4,3,1,2,2,2,1,"Less than high school","Female","Very much interested","Much better off","50-64"
"4041",6,1,4,5,1,2,1,4,3,3,1,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"4042",4,3,3,3,3,1,4,4,2,2,2,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","18-29"
"4043",NA,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","Somewhat worse off","30-49"
"4044",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","50-64"
"4045",NA,1,5,4,4,1,5,5,5,2,1,2,1,1,1,"Less than high school","Male","Not much interested","About the same","30-49"
"4046",NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Not much interested","About the same","65+"
"4047",6,4,3,4,4,3,3,3,3,3,3,2,2,1,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"4048",4,1,5,5,1,3,3,3,2,2,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"4049",1,5,5,5,4,1,5,5,1,2,5,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"4050",6,4,4,4,4,2,2,4,2,5,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"4051",5,3,4,5,5,4,4,3,2,2,2,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"4052",NA,1,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","Much better off","65+"
"4053",7,3,4,4,3,1,3,5,3,4,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","30-49"
"4054",4,3,4,5,4,1,2,2,2,2,2,1,2,2,1,"Less than high school","Male","Very much interested","Much worse off","30-49"
"4055",5,5,5,5,3,1,5,5,1,1,4,1,1,2,1,"Less than high school","Male","Very much interested","Much worse off","50-64"
"4056",6,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Somewhat better off","30-49"
"4057",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same","30-49"
"4058",NA,4,5,5,5,1,1,5,1,1,1,2,2,1,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"4059",6,5,5,5,5,2,4,3,2,2,3,1,1,2,1,"Less than high school","Female","Not much interested","Much better off","30-49"
"4060",3,4,4,5,5,1,4,4,1,2,4,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","30-49"
"4061",4,5,5,5,4,1,1,3,2,3,2,1,1,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"4062",4,5,5,5,5,3,3,4,2,1,3,1,1,2,2,"Less than high school","Male","Somewhat interested","About the same","30-49"
"4063",5,4,5,4,4,1,4,4,4,4,2,2,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat better off","50-64"
"4064",2,5,4,5,4,2,3,4,2,3,3,1,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"4065",NA,5,5,5,4,2,5,4,2,2,5,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","30-49"
"4066",NA,5,4,5,4,2,3,3,1,5,2,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"4067",3,5,5,5,5,1,2,2,2,2,3,2,1,1,1,"Less than high school","Male","Very much interested","About the same","30-49"
"4068",6,5,5,4,5,2,4,4,4,3,1,2,2,2,1,"Less than high school","Male","Not much interested","About the same","18-29"
"4069",4,5,5,5,5,1,4,4,1,1,4,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","18-29"
"4070",4,5,5,5,4,4,4,2,4,3,4,2,1,2,2,"Less than high school","Male","Not much interested","Somewhat worse off","50-64"
"4071",6,3,5,5,5,5,1,1,5,5,1,2,2,1,2,"Less than high school","Male","Very much interested","Much better off","30-49"
"4072",4,4,4,5,4,1,5,5,2,4,3,2,2,1,1,"Less than high school","Female","Not much interested","About the same","50-64"
"4073",2,5,5,5,5,1,5,5,1,1,5,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"4074",3,5,4,5,4,1,4,5,2,2,4,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","18-29"
"4075",2,5,5,5,5,1,5,4,1,4,4,1,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"4076",NA,1,5,5,4,3,3,3,3,5,2,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
