"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"5002",6,5,4,4,4,1,5,4,5,5,1,2,2,1,1,4,1,1,2,57
"5003",5,3,4,4,3,1,1,3,4,5,2,2,1,1,1,4,1,2,4,39
"5004",3,5,5,4,4,3,2,4,2,1,2,1,1,2,1,3,1,2,3,21
"5005",5,5,5,5,5,2,3,2,4,2,4,1,1,2,1,6,1,2,3,34
"5006",5,5,4,5,5,2,2,5,2,5,1,2,2,1,2,3,1,1,3,-9
"5007",5,4,4,5,5,1,5,5,1,2,3,1,2,2,1,2,1,1,3,35
"5008",3,4,4,4,4,1,5,5,1,5,1,2,1,2,1,4,2,1,3,80
"5009",4,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,26
"5010",4,4,4,4,4,1,1,2,3,3,2,2,1,2,2,1,2,2,3,75
"5011",6,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,34
"5012",4,3,4,4,2,3,2,2,3,3,2,2,1,2,1,2,1,2,3,43
"5013",3,4,5,5,4,3,5,4,2,4,4,1,1,2,1,5,2,2,3,21
"5014",2,5,5,5,5,2,4,4,2,1,5,1,1,2,1,3,2,1,4,25
"5015",7,1,2,2,1,1,1,3,1,3,2,2,2,1,2,1,1,2,4,45
"5016",NA,3,3,3,3,1,4,4,2,3,3,2,2,2,1,1,1,2,3,35
"5017",3,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,18
"5018",5,5,5,5,5,1,5,4,1,1,4,1,1,2,1,6,1,1,3,39
"5019",6,3,5,5,4,2,4,4,1,4,1,2,2,2,1,8,1,2,2,71
"5020",4,5,5,5,4,1,4,4,2,4,3,2,2,1,1,6,2,1,5,-9
"5021",4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,55
"5022",NA,4,5,5,4,1,2,3,3,5,2,2,1,2,1,1,1,1,3,-9
"5023",NA,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,78
"5024",3,4,5,5,4,2,5,5,2,1,5,1,2,1,1,5,2,2,3,44
"5025",NA,4,4,3,3,2,2,2,2,2,2,2,2,2,1,6,2,2,2,68
"5026",4,4,4,4,4,2,2,4,4,4,1,2,2,2,1,8,2,2,4,35
"5027",4,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,2,3,63
"5028",NA,4,4,4,3,2,3,3,2,4,2,2,2,2,1,6,2,2,3,72
"5029",3,1,4,3,3,1,2,5,1,5,1,2,1,2,1,3,2,1,3,74
"5030",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,5,-9
"5031",4,5,5,5,5,1,5,5,1,1,1,2,2,2,1,7,2,1,3,76
"5032",NA,5,5,5,5,1,5,5,1,1,5,1,1,2,1,3,2,3,2,26
"5033",3,3,4,5,4,1,5,5,1,3,4,2,2,2,1,3,2,1,3,39
"5034",4,4,4,4,3,2,4,3,3,4,3,2,2,2,2,1,2,2,4,31
"5035",NA,3,3,4,4,1,3,3,1,1,3,1,2,1,2,1,2,2,3,34
"5036",NA,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,38
"5037",5,3,3,5,3,2,3,3,3,4,2,2,2,1,2,4,2,1,2,58
"5038",3,5,5,5,4,1,4,3,2,4,3,1,1,2,1,6,1,1,3,63
"5039",1,5,5,5,5,1,5,5,1,5,5,2,1,2,1,8,1,1,3,73
"5040",5,5,5,5,4,1,4,3,2,4,2,2,1,2,1,6,1,2,2,43
"5041",6,5,5,5,4,4,1,1,3,5,1,2,2,2,NA,7,1,3,4,80
"5042",3,5,5,5,5,1,5,5,1,2,5,1,1,2,1,8,2,1,3,29
"5043",4,5,5,5,3,2,4,4,2,5,2,2,1,1,1,3,2,1,3,71
"5044",NA,3,4,5,4,4,1,2,5,5,1,2,2,1,1,3,2,3,3,49
"5045",3,4,5,5,3,3,4,3,2,2,2,2,2,1,2,6,2,1,4,63
"5046",1,5,5,5,5,2,4,4,2,4,5,1,1,2,1,6,2,2,3,34
"5047",2,5,5,5,4,1,5,5,1,2,3,1,1,2,1,7,2,1,3,65
"5048",6,1,5,5,5,3,1,2,2,2,3,1,2,1,1,6,2,2,3,31
"5049",4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,79
"5050",6,3,4,5,4,4,2,2,4,5,4,1,1,2,1,3,2,1,2,67
"5051",NA,4,5,5,4,2,2,3,2,3,1,2,2,1,2,1,1,3,4,65
"5052",4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,30
"5053",3,3,4,5,3,1,5,5,3,1,3,1,1,2,1,7,2,1,3,50
"5054",2,5,5,5,5,1,5,5,1,2,3,1,1,2,1,6,1,1,3,71
"5055",2,5,5,5,5,1,5,2,2,3,4,1,1,2,1,7,2,1,3,73
"5056",5,4,5,5,5,1,5,5,1,3,2,1,2,2,2,7,1,2,3,50
"5057",3,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,30
"5058",2,2,5,5,4,2,5,4,1,3,5,1,1,2,2,8,2,1,3,41
"5059",6,4,5,5,4,4,4,2,NA,5,1,2,2,NA,1,6,2,1,1,-9
"5060",7,1,5,5,5,5,1,1,5,5,1,2,2,1,2,3,2,1,2,18
"5061",4,2,3,4,4,5,1,1,2,5,1,2,2,1,1,6,1,1,3,77
"5062",3,5,5,5,5,1,5,5,1,2,3,1,1,2,1,3,1,2,3,19
"5063",4,3,3,3,3,3,3,3,3,3,3,2,1,2,1,3,1,3,4,40
"5064",6,4,5,5,5,1,2,5,4,5,1,2,2,1,2,7,2,1,1,74
"5065",2,5,5,5,5,1,5,5,1,2,4,1,1,2,1,6,2,2,2,37
"5066",NA,2,5,5,3,2,4,5,3,3,1,2,2,1,2,3,2,2,3,75
"5067",5,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,37
"5068",7,5,5,5,5,1,5,5,1,5,2,2,1,1,1,6,2,3,5,80
"5069",5,5,5,5,5,2,3,4,1,4,2,2,1,2,1,6,2,1,3,69
"5070",NA,1,4,5,5,1,1,3,1,5,1,2,2,2,1,2,2,2,4,59
"5071",6,5,5,5,4,1,1,2,4,5,1,1,1,2,2,6,1,1,3,22
"5072",4,1,3,5,3,2,2,3,4,3,4,2,1,2,1,2,1,1,3,30
"5073",NA,3,5,5,5,1,5,5,1,4,2,1,1,1,1,7,2,1,4,44
"5074",2,5,5,5,4,1,5,4,2,2,3,1,1,2,1,8,2,1,5,64
"5075",6,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,3,40
"5076",3,5,5,5,5,2,5,3,1,4,5,1,1,2,1,6,1,1,5,61
"5077",1,5,5,5,4,1,5,5,2,3,5,1,1,2,1,6,1,1,2,29
"5078",1,5,5,5,5,1,5,5,2,3,2,1,1,2,1,4,2,1,3,78
"5079",NA,4,4,4,4,1,5,5,1,1,2,2,2,1,2,3,1,2,3,71
"5080",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,45
"5081",7,1,5,5,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,5,66
"5082",6,1,4,4,4,3,3,3,4,3,2,2,2,1,2,3,1,1,2,52
"5083",7,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,2,40
"5084",NA,3,4,4,4,1,3,3,3,3,3,2,2,1,2,NA,1,2,4,41
"5085",4,5,5,5,5,1,5,5,1,2,2,1,1,2,1,6,1,1,3,31
"5086",NA,5,5,5,3,2,5,4,3,5,4,1,2,1,1,8,1,1,4,66
"5087",6,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,3,24
"5088",3,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,34
"5089",5,5,5,5,5,1,3,5,1,3,3,2,2,1,1,6,2,1,3,41
"5090",2,3,5,3,3,3,3,3,3,3,3,1,1,2,1,3,2,2,1,24
"5091",NA,1,3,4,4,1,1,3,1,1,1,1,2,1,2,2,2,2,3,29
"5092",5,4,4,4,4,4,1,5,4,4,1,2,2,2,1,4,2,2,3,36
"5093",6,5,5,5,5,5,1,3,5,5,1,2,2,2,1,8,2,1,3,41
"5094",NA,1,5,5,3,1,4,5,1,2,2,2,2,1,1,7,1,2,3,80
"5095",4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,2,57
"5096",6,4,4,4,3,2,4,4,3,5,1,2,2,2,1,7,1,1,2,57
"5097",4,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,51
"5098",NA,2,4,4,3,3,3,3,3,5,2,2,2,1,2,2,1,2,5,66
"5099",2,5,5,4,4,2,5,4,2,3,4,1,1,1,1,6,1,1,3,45
"5100",5,3,3,3,4,1,1,1,1,2,3,1,2,1,1,6,2,2,4,25
"5101",7,1,2,3,3,1,5,5,1,5,1,2,2,1,1,3,1,2,4,28
"5102",7,5,5,5,5,1,1,3,4,5,1,2,1,1,2,6,1,1,2,72
"5103",6,1,3,4,3,1,5,5,3,4,3,2,2,1,1,7,2,3,2,36
"5104",2,3,5,5,4,1,5,4,2,2,4,1,1,1,1,5,2,3,3,21
"5105",2,3,5,5,4,2,4,5,2,2,1,2,1,1,1,2,2,2,3,64
"5106",6,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,33
"5107",6,4,5,5,4,5,5,3,4,5,1,2,2,2,1,3,1,1,4,47
"5108",2,5,4,5,3,1,5,5,1,1,3,1,1,1,1,3,2,2,3,28
"5109",4,2,4,5,4,2,2,4,1,2,1,2,2,2,2,2,2,1,4,40
"5110",4,1,3,5,3,1,3,1,2,2,4,2,2,1,2,4,2,1,3,27
"5111",4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,68
"5112",7,4,5,5,4,5,1,1,4,5,3,2,2,1,1,3,2,3,3,19
"5113",6,3,4,4,4,1,4,4,2,5,1,2,2,1,1,2,1,2,2,39
"5114",7,5,3,5,5,2,1,1,3,2,2,2,2,1,1,2,2,2,5,20
"5115",3,5,5,5,5,1,5,5,1,2,1,2,2,2,2,7,1,2,2,46
"5116",6,3,4,4,4,1,3,2,2,2,1,2,2,1,2,6,1,2,3,55
"5117",6,4,4,5,4,2,3,3,4,5,1,2,2,1,2,6,1,1,2,56
"5118",NA,3,5,5,2,1,1,5,1,3,1,2,2,1,2,2,2,1,3,68
"5119",6,4,4,4,4,1,5,4,2,4,1,2,2,2,2,8,1,1,3,74
"5120",1,5,5,5,5,1,5,5,1,1,5,2,1,1,1,3,2,1,4,28
"5121",6,1,4,4,4,4,2,2,4,4,1,2,2,2,1,6,2,1,2,68
"5122",6,1,5,4,4,3,3,3,3,5,1,2,2,2,2,3,1,1,1,21
"5123",6,4,4,4,4,4,2,2,5,5,1,2,2,2,1,7,1,1,2,61
"5124",NA,2,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,31
"5125",6,5,5,5,3,5,4,4,5,5,1,1,1,2,1,8,2,1,3,-9
"5126",NA,4,4,5,4,2,3,4,1,2,3,2,1,2,1,3,1,1,2,72
"5127",6,4,3,4,4,2,2,4,2,4,1,2,1,2,1,7,1,1,3,72
"5128",3,2,5,5,4,1,5,5,1,3,3,2,2,1,2,4,2,1,3,59
"5129",6,4,5,4,4,2,4,3,2,3,1,2,2,1,1,7,1,2,3,62
"5130",3,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,3,-9
"5131",4,4,4,4,3,3,2,3,3,3,2,2,2,1,1,4,1,3,3,35
"5132",3,1,1,1,1,1,1,1,2,1,5,1,1,2,1,3,1,2,1,38
"5133",5,3,4,4,3,4,2,2,3,3,1,2,1,2,1,2,2,2,3,21
"5134",6,4,4,5,5,2,1,2,3,3,2,2,2,2,1,3,2,1,2,48
"5135",2,3,4,5,5,1,5,3,2,1,2,1,1,2,1,7,2,1,5,41
"5136",4,1,5,4,5,1,5,4,3,5,2,2,1,2,1,5,2,3,3,46
"5137",4,4,3,3,3,3,3,3,3,3,3,1,2,1,2,4,1,2,5,34
"5138",4,5,4,3,4,1,2,4,4,4,4,1,1,2,1,7,1,2,3,44
"5139",4,3,4,4,5,2,1,2,4,4,1,2,2,1,1,2,2,2,2,61
"5140",4,2,4,5,5,1,2,4,2,3,3,1,2,2,1,6,2,3,3,48
"5141",7,4,5,4,5,1,1,2,2,5,1,2,1,1,1,6,1,1,2,35
"5142",NA,3,4,4,3,1,3,2,1,2,1,2,2,1,2,2,2,2,4,35
"5143",NA,2,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,58
"5144",4,1,5,5,3,2,1,1,1,2,1,2,1,1,1,2,2,2,3,68
"5145",3,3,3,5,3,3,3,2,2,5,1,2,2,2,1,6,2,2,2,60
"5146",7,2,4,5,5,2,2,2,4,2,1,2,1,2,1,6,1,1,3,70
"5147",5,3,4,4,3,3,3,3,4,5,1,2,2,2,1,4,1,1,3,63
"5148",7,2,4,4,4,2,3,2,4,4,1,1,2,1,2,2,2,1,2,47
"5149",2,5,5,5,5,1,5,5,1,4,4,1,1,2,1,7,1,1,3,69
"5150",4,4,4,4,4,2,2,2,3,1,2,2,2,1,1,2,1,1,2,66
"5151",4,1,5,5,5,1,1,3,1,1,3,2,1,2,1,6,1,3,5,30
"5152",NA,3,4,5,3,2,5,5,1,3,3,2,2,1,1,1,2,2,3,25
"5153",6,4,4,4,4,1,1,4,3,4,2,2,2,2,2,7,2,2,3,52
"5154",4,5,5,5,3,4,3,4,5,4,1,2,2,2,1,6,1,2,3,37
"5155",4,5,5,4,5,1,2,4,5,5,2,2,2,2,1,7,1,1,3,75
"5156",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,57
"5157",2,5,5,5,5,1,5,5,1,2,5,2,2,2,1,7,2,2,3,50
"5158",2,5,5,5,5,1,5,5,1,3,4,2,1,2,1,6,2,1,3,63
"5159",4,4,5,5,4,2,3,4,5,5,1,1,1,2,1,6,1,1,2,39
"5160",4,4,5,5,4,1,2,4,2,4,2,2,1,1,1,5,2,1,3,63
"5161",4,5,5,5,5,1,5,5,1,4,2,1,1,2,1,8,2,1,2,47
"5162",4,4,4,4,4,5,2,2,3,3,2,1,1,2,2,3,1,2,3,32
"5163",2,5,3,5,4,1,4,3,1,5,1,2,1,2,1,3,1,2,4,67
"5164",3,4,5,5,5,3,4,4,1,3,4,1,1,2,1,8,2,1,3,61
"5165",NA,5,5,5,5,1,5,5,1,3,2,1,1,2,1,3,1,3,1,35
"5166",NA,4,3,5,4,2,2,4,4,5,3,2,2,2,1,3,2,2,3,77
"5167",6,4,3,4,3,3,3,3,2,2,1,2,2,1,1,3,1,2,3,53
"5168",4,5,5,5,4,2,2,3,3,4,2,1,1,2,2,5,2,3,4,23
"5169",6,4,5,2,4,1,4,3,1,3,3,NA,NA,NA,NA,3,2,2,4,27
"5170",4,4,4,4,4,4,2,3,3,2,3,2,2,2,1,2,1,1,3,-9
"5171",6,3,5,4,4,2,1,2,2,2,1,2,2,2,2,7,1,1,2,80
"5172",NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,35
"5173",7,2,5,5,3,1,1,3,1,2,1,2,2,1,1,2,2,2,4,79
"5174",3,5,3,4,4,2,4,5,2,5,4,2,1,2,1,7,1,2,3,49
"5175",6,4,4,5,3,2,4,4,4,5,1,2,1,1,1,5,1,2,3,57
"5176",2,4,4,5,3,1,5,5,2,3,5,2,2,2,2,6,2,1,2,70
"5177",4,5,5,5,5,3,2,4,4,2,2,1,2,2,1,6,1,3,4,33
"5178",5,2,4,5,4,1,2,2,1,2,1,2,2,1,2,2,2,1,2,60
"5179",2,5,5,5,5,1,5,5,1,1,5,1,1,2,1,7,2,1,4,32
"5180",5,4,5,5,4,2,2,3,3,2,3,2,2,2,1,3,1,2,3,55
"5181",6,4,1,5,3,1,2,3,3,1,1,2,2,1,1,5,2,1,2,67
"5182",5,3,5,5,5,2,2,3,2,2,2,2,1,2,1,6,1,2,2,-9
"5183",3,3,3,5,5,1,5,5,1,3,2,2,1,1,1,5,2,3,3,29
"5184",NA,2,2,2,2,1,3,4,4,3,2,2,2,1,1,3,2,2,2,34
"5185",6,2,3,5,5,4,1,1,3,3,3,2,2,1,1,3,2,3,3,60
"5186",3,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,-9
"5187",3,5,5,5,5,1,3,5,1,4,4,2,2,2,1,7,1,1,5,57
"5188",2,5,5,5,3,1,5,5,1,3,3,1,1,2,1,8,2,1,3,80
"5189",NA,3,4,5,4,1,1,1,1,1,3,1,2,2,1,NA,2,3,5,24
"5190",5,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1,47
"5191",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,34
"5192",NA,5,5,5,5,1,5,5,3,2,1,2,2,2,2,7,2,1,2,75
"5193",1,3,3,3,3,1,1,1,1,1,1,2,2,1,2,3,2,2,3,38
"5194",4,5,5,5,5,3,1,3,3,1,3,2,2,1,2,2,1,2,5,32
"5195",2,4,4,5,3,1,5,5,1,2,4,1,1,2,1,7,2,2,3,29
"5196",2,5,5,5,4,2,4,5,3,4,4,1,1,2,1,3,2,1,3,71
"5197",2,4,4,5,5,1,5,5,1,5,3,2,2,2,1,3,2,1,4,61
"5198",4,4,4,4,3,2,3,4,1,1,2,1,1,2,2,6,1,3,4,37
"5199",4,4,5,5,3,1,4,3,2,4,2,2,1,2,2,3,2,2,2,66
"5200",6,5,2,5,5,3,2,4,3,3,1,2,1,2,1,4,1,1,3,37
"5201",6,4,5,5,5,1,1,5,5,3,1,2,2,1,2,3,2,1,1,-9
"5202",NA,5,5,5,5,1,5,4,2,2,3,1,1,2,1,4,2,1,3,75
"5203",2,4,5,5,5,2,5,3,3,1,5,1,1,2,1,3,2,1,3,29
"5204",4,4,4,5,3,1,3,4,1,5,2,2,2,1,1,2,2,1,2,56
"5205",NA,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,31
"5206",NA,5,5,5,5,2,5,4,1,5,3,2,1,2,1,6,1,1,1,65
"5207",6,1,5,5,5,5,2,1,4,5,1,2,2,2,1,3,1,1,2,66
"5208",4,5,5,5,4,1,4,4,1,4,2,1,1,2,2,6,1,1,3,64
"5209",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5,23
"5210",NA,3,5,5,5,1,2,3,4,4,5,2,2,2,1,4,2,1,3,39
"5211",4,5,5,5,4,1,4,1,2,2,5,1,1,2,1,8,1,1,3,29
"5212",NA,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,27
"5213",6,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,37
"5214",3,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,30
"5215",2,5,4,5,3,1,5,5,1,1,4,2,2,2,1,1,1,1,4,42
"5216",5,4,4,3,1,1,4,2,5,3,1,2,2,2,1,7,2,2,3,29
"5217",4,2,3,5,3,2,2,3,3,3,3,2,2,2,1,3,1,3,2,53
"5218",4,4,5,4,5,1,2,4,3,2,2,1,1,2,1,3,2,1,2,80
"5219",3,5,5,5,5,1,5,5,1,2,3,2,1,2,1,6,2,1,3,67
"5220",5,5,5,5,3,1,3,4,1,2,1,1,1,2,1,7,1,2,5,-9
"5221",6,4,4,4,4,1,5,4,1,5,2,2,1,1,1,6,1,1,3,73
"5222",4,3,5,4,4,1,2,2,3,3,1,2,2,1,1,6,1,1,3,70
"5223",5,1,5,5,5,3,5,3,5,5,1,2,2,1,2,8,1,3,3,33
"5224",6,5,5,5,5,2,4,3,1,4,3,1,2,1,1,6,2,1,3,53
"5225",3,5,5,5,5,1,5,5,1,4,4,1,1,2,1,6,2,2,3,58
"5226",6,3,3,3,3,3,2,3,5,5,1,2,2,1,1,6,2,2,3,39
"5227",4,1,4,3,4,1,5,3,1,4,2,2,2,2,1,2,1,1,3,45
"5228",3,3,4,4,4,1,5,5,1,1,5,1,1,2,1,7,1,2,3,65
"5229",1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,4,58
"5230",2,4,4,5,5,2,5,3,1,5,2,2,1,2,1,3,2,1,2,66
"5231",3,5,5,5,4,3,5,4,2,3,2,2,NA,NA,NA,8,1,1,3,51
"5232",3,5,5,5,4,1,4,4,1,2,2,1,2,2,1,4,1,1,3,51
"5233",5,1,4,4,3,2,4,4,3,2,2,1,1,2,1,5,1,2,3,55
"5234",5,5,5,5,5,1,5,5,1,5,1,2,2,1,2,2,2,3,3,29
"5235",6,3,4,4,4,5,2,2,4,4,2,2,2,2,2,6,1,2,3,32
"5236",3,5,4,4,4,5,4,3,3,4,2,2,2,1,2,1,2,3,3,26
"5237",6,4,5,5,4,2,3,3,4,2,2,1,1,2,2,8,1,1,3,73
"5238",NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,24
"5239",6,5,5,5,5,1,2,5,2,5,1,2,1,2,1,6,1,1,3,74
"5240",5,4,5,5,5,2,3,3,2,4,2,2,1,2,1,6,2,2,2,46
"5241",4,1,3,5,5,3,1,3,3,3,2,1,1,2,1,1,1,1,1,48
"5242",6,4,5,5,4,2,2,4,4,4,5,1,1,1,1,8,2,1,4,54
"5243",4,2,5,5,5,1,5,5,1,2,3,2,2,2,1,6,1,2,1,27
"5244",4,2,2,3,3,5,2,4,2,1,5,2,2,1,2,2,2,3,5,32
"5245",NA,2,3,2,2,2,3,5,1,5,2,2,2,1,2,8,2,2,1,42
"5246",2,3,3,3,3,1,5,1,1,1,3,2,2,1,2,3,2,2,3,36
"5247",4,3,3,4,3,4,3,3,3,5,1,2,2,1,1,4,2,2,3,47
"5248",2,5,5,5,5,1,5,5,1,1,4,1,1,2,2,3,1,1,5,39
"5249",5,1,5,5,5,4,2,4,3,5,2,2,2,2,1,6,2,1,4,52
"5250",4,1,3,5,4,1,5,5,1,1,1,2,2,2,1,3,2,1,5,60
"5251",NA,5,5,5,5,1,5,5,1,1,2,2,2,1,2,8,2,1,4,80
"5252",4,5,5,5,4,1,4,5,1,4,3,1,1,2,1,3,2,1,3,64
"5253",3,4,5,5,4,1,5,4,2,1,3,2,1,1,1,3,1,1,3,61
"5254",7,5,5,5,4,1,4,1,1,5,1,1,1,2,2,6,1,1,2,72
"5255",2,5,5,4,3,1,5,4,1,1,4,1,1,2,1,3,1,1,4,58
"5256",2,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,44
"5257",7,4,3,5,5,1,5,5,1,1,1,2,2,1,2,2,1,1,3,75
"5258",4,4,5,5,5,1,5,5,2,2,3,2,2,1,1,4,2,1,4,77
"5259",2,5,4,5,5,2,4,4,2,2,2,2,2,2,1,5,2,2,4,67
"5260",3,5,5,5,3,2,4,4,2,5,4,2,2,2,1,6,2,1,4,65
"5261",4,5,5,5,5,1,5,1,1,1,1,2,2,1,1,6,2,1,2,58
"5262",5,4,5,5,5,1,5,5,1,5,1,2,2,2,1,3,2,2,3,67
"5263",2,5,5,5,5,1,5,5,1,2,5,2,1,2,1,6,1,1,3,49
"5264",NA,4,3,5,5,1,5,5,2,2,3,2,1,1,2,4,2,1,4,55
"5265",4,4,4,5,5,1,4,5,2,1,4,1,2,1,2,4,2,2,2,79
"5266",6,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,2,70
"5267",6,1,5,4,5,3,1,5,3,4,1,2,2,1,1,3,2,1,2,67
"5268",3,5,5,5,5,2,5,4,2,3,2,1,1,2,1,6,2,1,3,33
"5269",3,4,5,5,5,2,5,4,1,5,5,1,1,2,1,NA,1,2,3,38
"5270",1,5,5,5,5,1,5,5,1,3,5,2,1,1,1,8,2,1,4,44
"5271",4,4,3,5,5,1,5,4,4,4,1,2,1,2,2,8,1,1,2,80
"5272",4,5,5,5,5,1,5,5,1,1,4,1,1,2,1,7,1,1,3,27
"5273",6,3,3,4,4,1,3,3,3,2,1,2,2,2,1,5,2,1,3,76
"5274",2,2,3,2,2,2,1,2,1,1,2,1,2,2,2,3,2,1,3,33
"5275",6,3,4,4,4,2,1,3,2,5,1,2,1,2,1,6,2,1,1,72
"5276",4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,80
"5277",6,5,5,5,5,1,NA,3,3,5,1,2,2,1,2,3,2,2,4,53
"5278",2,5,5,5,5,1,5,5,1,3,3,1,1,2,1,8,2,1,3,80
"5279",6,5,5,5,5,1,4,4,2,4,1,2,2,2,2,5,2,1,2,68
"5280",NA,4,4,4,4,1,5,5,1,1,5,1,1,2,1,6,1,1,1,42
"5281",2,5,5,5,5,1,5,5,1,3,2,2,2,1,1,8,1,1,2,74
"5282",5,5,5,5,4,4,3,3,4,4,2,2,2,2,1,6,1,2,3,-9
"5283",7,1,5,5,5,2,3,3,3,5,2,2,2,2,1,3,2,1,3,68
"5284",6,2,4,5,4,2,4,3,2,4,1,2,2,2,1,4,2,1,2,55
"5285",6,3,4,3,3,1,1,4,1,5,1,2,2,1,1,3,1,2,2,35
"5286",2,5,5,5,5,1,4,5,1,5,2,1,1,2,1,6,2,1,3,80
"5287",2,4,5,5,5,1,5,5,2,1,3,1,2,2,1,3,1,1,5,60
"5288",6,3,3,3,4,3,3,2,3,3,2,2,1,2,1,6,1,1,3,80
"5289",2,5,5,5,5,1,5,5,5,5,5,2,2,1,2,3,2,1,3,74
"5290",5,4,5,4,4,2,4,5,3,2,3,1,1,1,1,6,2,2,4,29
"5291",4,3,2,5,4,3,4,4,3,3,3,2,2,2,1,6,2,1,2,61
"5292",3,4,5,5,5,1,4,5,2,4,4,1,1,2,1,8,1,2,3,43
"5293",6,1,4,4,3,2,1,2,5,5,2,2,1,2,1,6,1,2,2,68
"5294",6,1,4,4,5,4,2,2,5,2,1,2,2,1,1,3,2,2,2,57
"5295",3,3,4,4,4,1,2,2,4,5,5,2,2,1,2,3,2,1,2,23
"5296",NA,5,5,5,4,2,3,3,2,3,2,2,2,2,1,2,2,1,3,78
"5297",3,3,4,5,5,1,5,5,1,2,1,1,1,2,1,1,2,1,5,64
"5298",6,5,5,5,NA,1,1,3,3,3,1,2,1,2,1,2,2,1,3,76
"5299",6,3,5,5,4,1,2,2,2,4,2,2,2,1,1,7,1,2,2,-9
"5300",6,2,4,5,3,3,2,4,3,4,3,1,1,2,1,6,2,2,4,58
"5301",6,1,3,3,4,1,5,5,1,5,1,2,2,1,1,4,2,1,4,68
"5302",3,5,5,5,5,1,5,5,1,5,5,2,1,2,1,3,1,1,3,68
"5303",2,4,5,4,5,1,5,5,1,1,NA,1,2,1,1,3,2,1,1,59
"5304",NA,2,5,5,2,1,4,4,1,5,2,2,2,2,1,2,2,1,5,41
"5305",4,1,5,5,5,1,4,4,2,2,2,2,2,1,2,6,2,2,4,30
